triplet_id,TGT_item,OTH_item,X_item,speaker_TGT,speaker_OTH,speaker_X,language_TGT,language_OTH,language_X,TGT_first,dataset
FR_TRIP66305_1,FR1566.wav,FR1483.wav,FR4356.wav,FR-participant4,FR-participant4,FR-participant8,FR,FR,FR,True,WorldVowels
triplet_EN1935,1s_english/18231_sliced_10057.wav,1s_english/22289_sliced_10056.wav,1s_english/13196_sliced_10058.wav,1571,1571,4926,EN,EN,EN,True,zerospeech
triplet_FR2752,1s_french/4899_sliced_1945.wav,1s_french/6623_sliced_1893.wav,1s_french/8569_sliced_1946.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
triplet_EN1464,1s_english/3162_sliced_4954.wav,1s_english/2856_sliced_4955.wav,1s_english/10364_sliced_341.wav,1571,1571,4926,EN,EN,EN,False,zerospeech
triplet_00000076038,TRAIN/DR2/FCAJ0/SX309_sliced_145.wav,TRAIN/DR2/FCAJ0/SX219_sliced_313.wav,TRAIN/DR7/MAFM0/SX309_sliced_481.wav,FCAJ0,FCAJ0,MAFM0,EN_DR2,EN_DR2,EN_DR7,True,pilot-july-2018
BR_TRIP34977_0,BR330.wav,BR301.wav,BR89.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,False,WorldVowels
ES_TRIP11136_0,ES301.wav,ES299.wav,ES157.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,False,WorldVowels
triplet_FR1327,1s_french/2123_sliced_200.wav,1s_french/4496_sliced_526.wav,1s_french/17354_sliced_614.wav,M10_N,M10_N,F02_N,FR,FR,FR,True,zerospeech
triplet_FR2154,1s_french/16721_sliced_2734.wav,1s_french/19978_sliced_2733.wav,1s_french/631_sliced_2802.wav,F01_N,F01_N,M10_N,FR,FR,FR,False,zerospeech
triplet_FR2147,1s_french/7866_sliced_509.wav,1s_french/18733_sliced_1274.wav,1s_french/6398_sliced_481.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
triplet_EN1136,1s_english/2072_sliced_1933.wav,1s_english/20124_sliced_1932.wav,1s_english/10114_sliced_540.wav,3851,3851,1571,EN,EN,EN,False,zerospeech
triplet_FR1519,1s_french/13568_sliced_407.wav,1s_french/17144_sliced_411.wav,1s_french/14992_sliced_113.wav,M04_O,M04_O,F02_N,FR,FR,FR,True,zerospeech
triplet_FR428,1s_french/16396_sliced_478.wav,1s_french/16656_sliced_650.wav,1s_french/15718_sliced_476.wav,F06_N,F06_N,M10_O,FR,FR,FR,False,zerospeech
BR_TRIP2523_1,BR57.wav,BR3.wav,BR257.wav,BR-participant2,BR-participant2,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_FR2799,1s_french/9162_sliced_335.wav,1s_french/10370_sliced_1790.wav,1s_french/15491_sliced_9015.wav,M01_O,M01_O,F06_N,FR,FR,FR,True,zerospeech
triplet_FR1597,1s_french/6974_sliced_1419.wav,1s_french/13059_sliced_1025.wav,1s_french/13926_sliced_210.wav,F10_O,F10_O,M10_N,FR,FR,FR,True,zerospeech
triplet_FR1679,1s_french/1715_sliced_1457.wav,1s_french/7529_sliced_1456.wav,1s_french/18014_sliced_1458.wav,M10_O,M10_O,M01_O,FR,FR,FR,True,zerospeech
triplet_EN361,1s_english/9314_sliced_2771.wav,1s_english/5249_sliced_2833.wav,1s_english/11723_sliced_2772.wav,8193,8193,6509,EN,EN,EN,True,zerospeech
triplet_FR672,1s_french/17865_sliced_2548.wav,1s_french/3415_sliced_990.wav,1s_french/7203_sliced_1965.wav,F06_N,F06_N,F02_N,FR,FR,FR,False,zerospeech
EN_TRIP24202_0,EN610.wav,EN495.wav,EN2157.wav,EN-participant2,EN-participant2,EN-participant7,EN,EN,EN,False,WorldVowels
triplet_FR2209,1s_french/3550_sliced_1923.wav,1s_french/7786_sliced_2085.wav,1s_french/8792_sliced_2194.wav,F02_N,F02_N,F01_O,FR,FR,FR,True,zerospeech
triplet_EN1496,1s_english/9096_sliced_5037.wav,1s_english/3734_sliced_5034.wav,1s_english/6235_sliced_5039.wav,1571,1571,8193,EN,EN,EN,False,zerospeech
triplet_EN335,1s_english/17576_sliced_580.wav,1s_english/5857_sliced_544.wav,1s_english/1409_sliced_174.wav,5802,5802,5189,EN,EN,EN,True,zerospeech
ES_TRIP11930_1,ES291.wav,ES318.wav,ES195.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,True,WorldVowels
EN_TRIP6390_1,EN1922.wav,EN2178.wav,EN1637.wav,EN-participant7,EN-participant7,EN-participant1,EN,EN,EN,True,WorldVowels
TU_TRIP7107_1,TU53.wav,TU45.wav,TU160.wav,TU-participant2,TU-participant2,TU-participant3,TU,TU,TU,True,WorldVowels
triplet_EN1626,1s_english/4625_sliced_1107.wav,1s_english/25163_sliced_2590.wav,1s_english/10670_sliced_290.wav,5189,5189,1571,EN,EN,EN,False,zerospeech
triplet_FR1672,1s_french/16886_sliced_1452.wav,1s_french/18564_sliced_1453.wav,1s_french/10982_sliced_1454.wav,M10_O,M10_O,F01_N,FR,FR,FR,False,zerospeech
triplet_EN227,1s_english/25324_sliced_3150.wav,1s_english/10308_sliced_3714.wav,1s_english/8319_sliced_3152.wav,5802,5802,6895,EN,EN,EN,True,zerospeech
triplet_FR1725,1s_french/16676_sliced_1486.wav,1s_french/452_sliced_1487.wav,1s_french/19479_sliced_553.wav,F06_N,F06_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR2303,1s_french/12834_sliced_898.wav,1s_french/9349_sliced_627.wav,1s_french/7779_sliced_254.wav,F02_O,F02_O,F10_O,FR,FR,FR,True,zerospeech
triplet_FR2334,1s_french/17123_sliced_690.wav,1s_french/16396_sliced_478.wav,1s_french/19303_sliced_691.wav,F06_N,F06_N,F01_O,FR,FR,FR,False,zerospeech
triplet_EN1468,1s_english/8627_sliced_4951.wav,1s_english/15230_sliced_345.wav,1s_english/25852_sliced_4953.wav,4926,4926,1571,EN,EN,EN,False,zerospeech
triplet_FR1481,1s_french/10561_sliced_1358.wav,1s_french/18388_sliced_322.wav,1s_french/15313_sliced_1359.wav,F02_N,F02_N,M10_N,FR,FR,FR,True,zerospeech
triplet_58_B,amelia_vowels_38.wav,amelia_vowels_45.wav,ewan_38.wav,amelia,amelia,ewan,EN,EN,EN,False,pilot-aug-2018
ES_TRIP33672_0,ES234.wav,ES219.wav,ES294.wav,ES-participant1,ES-participant1,ES-participant5,ES,ES,ES,False,WorldVowels
BR_TRIP20803_1,BR567.wav,BR618.wav,BR666.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,True,WorldVowels
BR_TRIP40560_0,BR333.wav,BR277.wav,BR519.wav,BR-participant4,BR-participant4,BR-participant3,BR,BR,BR,False,WorldVowels
TU_TRIP2263_1,TU122.wav,TU101.wav,TU15.wav,TU-participant4,TU-participant4,TU-participant2,TU,TU,TU,True,WorldVowels
triplet_FR1735,1s_french/9356_sliced_672.wav,1s_french/12269_sliced_1489.wav,1s_french/7936_sliced_671.wav,F03_O,F03_O,F06_O,FR,FR,FR,True,zerospeech
triplet_FR1611,1s_french/18451_sliced_1005.wav,1s_french/19274_sliced_2169.wav,1s_french/17438_sliced_329.wav,M01_O,M01_O,F06_N,FR,FR,FR,True,zerospeech
EN_TRIP17662_1,EN2819.wav,EN2674.wav,EN983.wav,EN-participant8,EN-participant8,EN-participant4,EN,EN,EN,True,WorldVowels
triplet_EN1402,1s_english/8879_sliced_794.wav,1s_english/17503_sliced_1638.wav,1s_english/20333_sliced_633.wav,188,188,5189,EN,EN,EN,False,zerospeech
FR_TRIP65023_0,FR1480.wav,FR1623.wav,FR4203.wav,FR-participant4,FR-participant4,FR-participant8,FR,FR,FR,False,WorldVowels
triplet_FR341,1s_french/15813_sliced_1888.wav,1s_french/15438_sliced_1889.wav,1s_french/13106_sliced_1848.wav,F05_N,F05_N,M10_N,FR,FR,FR,True,zerospeech
triplet_EN1988,1s_english/20101_sliced_926.wav,1s_english/465_sliced_1080.wav,1s_english/1195_sliced_3175.wav,5802,5802,8824,EN,EN,EN,False,zerospeech
triplet_EN568,1s_english/5076_sliced_5277.wav,1s_english/5751_sliced_3865.wav,1s_english/6611_sliced_5279.wav,3347,3347,4926,EN,EN,EN,False,zerospeech
BR_TRIP16513_1,BR553.wav,BR569.wav,BR303.wav,BR-participant3,BR-participant3,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_FR542,1s_french/14348_sliced_1832.wav,1s_french/17035_sliced_2540.wav,1s_french/11499_sliced_762.wav,M01_O,M01_O,M08_N,FR,FR,FR,False,zerospeech
triplet_FR1627,1s_french/18814_sliced_2924.wav,1s_french/18597_sliced_2925.wav,1s_french/11368_sliced_1223.wav,M04_O,M04_O,F02_N,FR,FR,FR,True,zerospeech
GR_TRIP63238_0,GR346.wav,GR267.wav,GR421.wav,GR-participant4,GR-participant4,GR-participant3,GR,GR,GR,False,WorldVowels
TU_TRIP3244_0,TU158.wav,TU132.wav,TU239.wav,TU-participant3,TU-participant3,TU-participant1,TU,TU,TU,False,WorldVowels
EN_TRIP22762_1,EN552.wav,EN459.wav,EN1927.wav,EN-participant2,EN-participant2,EN-participant7,EN,EN,EN,True,WorldVowels
ES_TRIP24539_1,ES127.wav,ES90.wav,ES70.wav,ES-participant4,ES-participant4,ES-participant2,ES,ES,ES,True,WorldVowels
triplet_FR1101,1s_french/10176_sliced_295.wav,1s_french/3406_sliced_264.wav,1s_french/19117_sliced_296.wav,M08_N,M08_N,F02_N,FR,FR,FR,True,zerospeech
triplet_EN1295,1s_english/8769_sliced_904.wav,1s_english/25731_sliced_879.wav,1s_english/56_sliced_905.wav,8193,8193,6509,EN,EN,EN,True,zerospeech
triplet_EN1227,1s_english/8195_sliced_1637.wav,1s_english/7353_sliced_2372.wav,1s_english/10543_sliced_2256.wav,188,188,6509,EN,EN,EN,True,zerospeech
triplet_FR258,1s_french/8062_sliced_5.wav,1s_french/14992_sliced_113.wav,1s_french/15589_sliced_7.wav,F02_N,F02_N,M01_O,FR,FR,FR,False,zerospeech
triplet_FR1859,1s_french/1674_sliced_1335.wav,1s_french/8268_sliced_1351.wav,1s_french/16173_sliced_1336.wav,M08_N,M08_N,F06_N,FR,FR,FR,True,zerospeech
triplet_EN1104,1s_english/9020_sliced_3338.wav,1s_english/21368_sliced_789.wav,1s_english/15287_sliced_1342.wav,6509,6509,1571,EN,EN,EN,False,zerospeech
triplet_EN835,1s_english/14102_sliced_2122.wav,1s_english/775_sliced_2503.wav,1s_english/21752_sliced_2123.wav,8824,8824,3347,EN,EN,EN,True,zerospeech
BR_TRIP65917_0,BR775.wav,BR700.wav,BR967.wav,BR-participant1,BR-participant1,BR-participant5,BR,BR,BR,False,WorldVowels
FR_TRIP26406_1,FR2952.wav,FR3364.wav,FR2428.wav,FR-participant7,FR-participant7,FR-participant1,FR,FR,FR,True,WorldVowels
triplet_EN2077,1s_english/20854_sliced_275.wav,1s_english/18216_sliced_252.wav,1s_english/9803_sliced_274.wav,6509,6509,8193,EN,EN,EN,True,zerospeech
GR_TRIP1571_0,GR185.wav,GR190.wav,GR383.wav,GR-participant2,GR-participant2,GR-participant4,GR,GR,GR,False,WorldVowels
triplet_114_B,amelia_consonants_6.wav,amelia_consonants_55.wav,ewan_54.wav,amelia,amelia,ewan,EN,EN,EN,False,pilot-aug-2018
triplet_EN1425,1s_english/16377_sliced_4269.wav,1s_english/530_sliced_2705.wav,1s_english/11500_sliced_3185.wav,6895,6895,1571,EN,EN,EN,True,zerospeech
triplet_FR2001,1s_french/8227_sliced_461.wav,1s_french/17534_sliced_1676.wav,1s_french/12739_sliced_1551.wav,F02_N,F02_N,F06_O,FR,FR,FR,True,zerospeech
triplet_EN465,1s_english/1387_sliced_3247.wav,1s_english/17794_sliced_3454.wav,1s_english/24314_sliced_3091.wav,5189,5189,8193,EN,EN,EN,True,zerospeech
triplet_FR2115,1s_french/9356_sliced_672.wav,1s_french/7605_sliced_1897.wav,1s_french/7936_sliced_671.wav,F03_O,F03_O,F06_O,FR,FR,FR,True,zerospeech
triplet_FR1547,1s_french/2401_sliced_2383.wav,1s_french/18054_sliced_1772.wav,1s_french/5828_sliced_184.wav,F01_N,F01_N,F06_O,FR,FR,FR,True,zerospeech
ES_TRIP9916_0,ES298.wav,ES288.wav,ES226.wav,ES-participant5,ES-participant5,ES-participant1,ES,ES,ES,False,WorldVowels
triplet_EN283,1s_english/23797_sliced_2406.wav,1s_english/21536_sliced_199.wav,1s_english/7301_sliced_76.wav,1571,1571,6509,EN,EN,EN,True,zerospeech
triplet_FR283,1s_french/1580_sliced_444.wav,1s_french/6193_sliced_443.wav,1s_french/18388_sliced_322.wav,M07_O,M07_O,F02_N,FR,FR,FR,True,zerospeech
triplet_EN1844,1s_english/25875_sliced_2026.wav,1s_english/19284_sliced_1978.wav,1s_english/3693_sliced_2027.wav,8193,8193,6895,EN,EN,EN,False,zerospeech
triplet_EN983,1s_english/9314_sliced_2771.wav,1s_english/2627_sliced_3491.wav,1s_english/11723_sliced_2772.wav,8193,8193,6509,EN,EN,EN,True,zerospeech
triplet_FR2364,1s_french/14484_sliced_948.wav,1s_french/12945_sliced_949.wav,1s_french/19835_sliced_58.wav,F06_O,F06_O,F02_N,FR,FR,FR,False,zerospeech
triplet_FR1372,1s_french/5532_sliced_816.wav,1s_french/18585_sliced_94.wav,1s_french/8052_sliced_128.wav,F02_O,F02_O,M10_N,FR,FR,FR,False,zerospeech
GR_TRIP41043_0,GR28.wav,GR4.wav,GR396.wav,GR-participant6,GR-participant6,GR-participant3,GR,GR,GR,False,WorldVowels
triplet_FR1599,1s_french/15000_sliced_208.wav,1s_french/6375_sliced_2972.wav,1s_french/1640_sliced_1683.wav,F06_N,F06_N,F01_N,FR,FR,FR,True,zerospeech
BR_TRIP60567_0,BR788.wav,BR662.wav,BR476.wav,BR-participant1,BR-participant1,BR-participant3,BR,BR,BR,False,WorldVowels
triplet_EN2178,1s_english/21129_sliced_1017.wav,1s_english/8873_sliced_1524.wav,1s_english/2911_sliced_1018.wav,5802,5802,1571,EN,EN,EN,False,zerospeech
GR_TRIP45012_1,GR11.wav,GR2.wav,GR404.wav,GR-participant6,GR-participant6,GR-participant3,GR,GR,GR,True,WorldVowels
triplet_EN759,1s_english/1674_sliced_1977.wav,1s_english/13674_sliced_2068.wav,1s_english/1399_sliced_2972.wav,6509,6509,3347,EN,EN,EN,True,zerospeech
triplet_FR1899,1s_french/68_sliced_1639.wav,1s_french/8267_sliced_1638.wav,1s_french/12004_sliced_1640.wav,M07_N,M07_N,M10_N,FR,FR,FR,True,zerospeech
triplet_EN790,1s_english/23101_sliced_3230.wav,1s_english/17094_sliced_3231.wav,1s_english/8800_sliced_3232.wav,3851,3851,5189,EN,EN,EN,False,zerospeech
triplet_FR112,1s_french/16409_sliced_246.wav,1s_french/15011_sliced_257.wav,1s_french/5472_sliced_244.wav,M07_O,M07_O,F06_O,FR,FR,FR,False,zerospeech
triplet_00000000006,TEST/DR3/MWJG0/SI1124_sliced_142.wav,TEST/DR3/MWJG0/SI1754_sliced_310.wav,TRAIN/DR3/MLNS0/SI777_sliced_478.wav,MWJG0,MWJG0,MLNS0,EN_DR3,EN_DR3,EN_DR3,False,pilot-july-2018
triplet_FR82,1s_french/11373_sliced_197.wav,1s_french/474_sliced_187.wav,1s_french/2385_sliced_198.wav,M04_O,M04_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR1389,1s_french/4254_sliced_1289.wav,1s_french/5636_sliced_669.wav,1s_french/10438_sliced_1290.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
triplet_FR1494,1s_french/18606_sliced_1363.wav,1s_french/16001_sliced_459.wav,1s_french/16452_sliced_1364.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR1263,1s_french/16589_sliced_1737.wav,1s_french/3514_sliced_1225.wav,1s_french/14858_sliced_1226.wav,F01_O,F01_O,M10_N,FR,FR,FR,True,zerospeech
triplet_FR2692,1s_french/19423_sliced_7020.wav,1s_french/14531_sliced_1482.wav,1s_french/16843_sliced_7158.wav,F01_O,F01_O,M01_O,FR,FR,FR,False,zerospeech
TU_TRIP11574_1,TU236.wav,TU203.wav,TU80.wav,TU-participant1,TU-participant1,TU-participant4,TU,TU,TU,True,WorldVowels
triplet_FR878,1s_french/20182_sliced_370.wav,1s_french/14147_sliced_316.wav,1s_french/2109_sliced_255.wav,M04_O,M04_O,M10_N,FR,FR,FR,False,zerospeech
triplet_EN1566,1s_english/13089_sliced_4978.wav,1s_english/5560_sliced_4130.wav,1s_english/12148_sliced_5696.wav,5189,5189,188,EN,EN,EN,False,zerospeech
triplet_EN1334,1s_english/1405_sliced_4562.wav,1s_english/12571_sliced_4561.wav,1s_english/1790_sliced_2567.wav,8824,8824,1571,EN,EN,EN,False,zerospeech
triplet_EN198,1s_english/11934_sliced_2108.wav,1s_english/25485_sliced_4002.wav,1s_english/22461_sliced_2106.wav,8193,8193,5802,EN,EN,EN,False,zerospeech
triplet_FR2568,1s_french/17316_sliced_1679.wav,1s_french/2716_sliced_452.wav,1s_french/15707_sliced_7007.wav,F02_N,F02_N,F01_N,FR,FR,FR,False,zerospeech
triplet_EN1167,1s_english/9622_sliced_2481.wav,1s_english/25675_sliced_2010.wav,1s_english/17563_sliced_1238.wav,3851,3851,5802,EN,EN,EN,True,zerospeech
FR_TRIP12532_1,FR1978.wav,FR1828.wav,FR3486.wav,FR-participant3,FR-participant3,FR-participant5,FR,FR,FR,True,WorldVowels
triplet_EN476,1s_english/6745_sliced_872.wav,1s_english/18407_sliced_3945.wav,1s_english/1758_sliced_1516.wav,3347,3347,5189,EN,EN,EN,False,zerospeech
triplet_FR2072,1s_french/11758_sliced_445.wav,1s_french/10370_sliced_1790.wav,1s_french/355_sliced_1791.wav,M01_O,M01_O,F06_O,FR,FR,FR,False,zerospeech
BR_TRIP36172_0,BR214.wav,BR394.wav,BR997.wav,BR-participant4,BR-participant4,BR-participant5,BR,BR,BR,False,WorldVowels
triplet_FR707,1s_french/10561_sliced_1358.wav,1s_french/7203_sliced_1965.wav,1s_french/15313_sliced_1359.wav,F02_N,F02_N,M10_N,FR,FR,FR,True,zerospeech
triplet_FR272,1s_french/18688_sliced_413.wav,1s_french/7058_sliced_412.wav,1s_french/14921_sliced_299.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
triplet_EN257,1s_english/14975_sliced_571.wav,1s_english/8254_sliced_1100.wav,1s_english/12495_sliced_155.wav,5802,5802,6509,EN,EN,EN,True,zerospeech
triplet_FR2096,1s_french/15421_sliced_1823.wav,1s_french/7079_sliced_1865.wav,1s_french/10736_sliced_1825.wav,F06_N,F06_N,M07_O,FR,FR,FR,False,zerospeech
triplet_FR387,1s_french/2944_sliced_628.wav,1s_french/9349_sliced_627.wav,1s_french/9805_sliced_250.wav,F02_O,F02_O,F02_N,FR,FR,FR,True,zerospeech
triplet_FR2494,1s_french/573_sliced_9005.wav,1s_french/4611_sliced_7016.wav,1s_french/1114_sliced_9006.wav,F02_O,F02_O,M01_O,FR,FR,FR,False,zerospeech
triplet_EN1118,1s_english/18720_sliced_2085.wav,1s_english/22457_sliced_3612.wav,1s_english/2907_sliced_2086.wav,188,188,5189,EN,EN,EN,False,zerospeech
triplet_FR1211,1s_french/14147_sliced_316.wav,1s_french/7151_sliced_269.wav,1s_french/13216_sliced_315.wav,M04_O,M04_O,F06_N,FR,FR,FR,True,zerospeech
triplet_88,veronique_fr_215.wav,maureen_eng_46.wav,remi_fr_216.wav,remi,maureen,remi,FR,EN,FR,False,cogsci-2019
triplet_FR2258,1s_french/4582_sliced_355.wav,1s_french/18239_sliced_356.wav,1s_french/3575_sliced_357.wav,F03_O,F03_O,M01_O,FR,FR,FR,False,zerospeech
triplet_FR2092,1s_french/19052_sliced_1824.wav,1s_french/15421_sliced_1823.wav,1s_french/3668_sliced_1826.wav,F06_N,F06_N,F10_O,FR,FR,FR,False,zerospeech
ES_TRIP5341_0,ES13.wav,ES62.wav,ES166.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,False,WorldVowels
triplet_FR439,1s_french/9500_sliced_654.wav,1s_french/18688_sliced_413.wav,1s_french/12731_sliced_655.wav,F10_O,F10_O,M10_N,FR,FR,FR,True,zerospeech
triplet_EN1590,1s_english/3367_sliced_251.wav,1s_english/18216_sliced_252.wav,1s_english/14265_sliced_239.wav,6509,6509,1571,EN,EN,EN,False,zerospeech
triplet_FR1473,1s_french/14419_sliced_921.wav,1s_french/17398_sliced_2497.wav,1s_french/623_sliced_923.wav,M10_O,M10_O,M01_O,FR,FR,FR,True,zerospeech
TU_TRIP3244_1,TU158.wav,TU132.wav,TU239.wav,TU-participant3,TU-participant3,TU-participant1,TU,TU,TU,True,WorldVowels
EN_TRIP12320_1,EN2375.wav,EN2530.wav,EN1023.wav,EN-participant5,EN-participant5,EN-participant4,EN,EN,EN,True,WorldVowels
FR_TRIP12333_1,FR1771.wav,FR2137.wav,FR1137.wav,FR-participant3,FR-participant3,FR-participant4,FR,FR,FR,True,WorldVowels
ES_TRIP20792_0,ES79.wav,ES78.wav,ES55.wav,ES-participant4,ES-participant4,ES-participant2,ES,ES,ES,False,WorldVowels
GR_TRIP58261_0,GR263.wav,GR361.wav,GR424.wav,GR-participant4,GR-participant4,GR-participant3,GR,GR,GR,False,WorldVowels
triplet_EN1414,1s_english/4754_sliced_2144.wav,1s_english/23189_sliced_634.wav,1s_english/4272_sliced_1596.wav,5189,5189,3347,EN,EN,EN,False,zerospeech
triplet_FR1248,1s_french/9986_sliced_469.wav,1s_french/7909_sliced_1194.wav,1s_french/17670_sliced_470.wav,F03_O,F03_O,M01_O,FR,FR,FR,False,zerospeech
triplet_FR981,1s_french/14672_sliced_2360.wav,1s_french/5532_sliced_816.wav,1s_french/4635_sliced_382.wav,F02_O,F02_O,M04_O,FR,FR,FR,True,zerospeech
triplet_FR1420,1s_french/17144_sliced_411.wav,1s_french/2196_sliced_404.wav,1s_french/8052_sliced_128.wav,M04_O,M04_O,M10_N,FR,FR,FR,False,zerospeech
triplet_EN202,1s_english/25485_sliced_4002.wav,1s_english/11934_sliced_2108.wav,1s_english/7682_sliced_4003.wav,8193,8193,6509,EN,EN,EN,False,zerospeech
triplet_FR327,1s_french/7866_sliced_509.wav,1s_french/7601_sliced_1209.wav,1s_french/6398_sliced_481.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
triplet_EN1502,1s_english/5494_sliced_916.wav,1s_english/10610_sliced_1373.wav,1s_english/9509_sliced_793.wav,5189,5189,4926,EN,EN,EN,False,zerospeech
triplet_FR1105,1s_french/14245_sliced_2492.wav,1s_french/18726_sliced_2493.wav,1s_french/7240_sliced_515.wav,F01_N,F01_N,F06_N,FR,FR,FR,True,zerospeech
triplet_EN209,1s_english/9629_sliced_3924.wav,1s_english/21977_sliced_3925.wav,1s_english/6899_sliced_3926.wav,3851,3851,6509,EN,EN,EN,True,zerospeech
triplet_FR1935,1s_french/5230_sliced_211.wav,1s_french/16016_sliced_1647.wav,1s_french/9174_sliced_212.wav,F01_O,F01_O,F06_O,FR,FR,FR,True,zerospeech
triplet_FR2502,1s_french/9128_sliced_631.wav,1s_french/9023_sliced_7112.wav,1s_french/13911_sliced_629.wav,M10_N,M10_N,M04_O,FR,FR,FR,False,zerospeech
triplet_FR2650,1s_french/17472_sliced_119.wav,1s_french/3680_sliced_120.wav,1s_french/17637_sliced_121.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
GR_TRIP30082_1,GR591.wav,GR567.wav,GR289.wav,GR-participant1,GR-participant1,GR-participant4,GR,GR,GR,True,WorldVowels
EN_TRIP22185_1,EN532.wav,EN717.wav,EN2307.wav,EN-participant2,EN-participant2,EN-participant5,EN,EN,EN,True,WorldVowels
BR_TRIP53987_0,BR659.wav,BR837.wav,BR170.wav,BR-participant1,BR-participant1,BR-participant2,BR,BR,BR,False,WorldVowels
triplet_FR191,1s_french/18451_sliced_1005.wav,1s_french/10163_sliced_228.wav,1s_french/17438_sliced_329.wav,M01_O,M01_O,F06_N,FR,FR,FR,True,zerospeech
BR_TRIP42239_1,BR338.wav,BR256.wav,BR959.wav,BR-participant4,BR-participant4,BR-participant5,BR,BR,BR,True,WorldVowels
triplet_FR916,1s_french/15452_sliced_889.wav,1s_french/11489_sliced_1317.wav,1s_french/19835_sliced_58.wav,F02_O,F02_O,F02_N,FR,FR,FR,False,zerospeech
BR_TRIP20082_1,BR452.wav,BR487.wav,BR291.wav,BR-participant3,BR-participant3,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_FR347,1s_french/15438_sliced_1889.wav,1s_french/15813_sliced_1888.wav,1s_french/11821_sliced_1890.wav,F05_N,F05_N,F06_O,FR,FR,FR,True,zerospeech
TU_TRIP11655_1,TU258.wav,TU217.wav,TU155.wav,TU-participant1,TU-participant1,TU-participant3,TU,TU,TU,True,WorldVowels
triplet_FR2651,1s_french/3680_sliced_120.wav,1s_french/17472_sliced_119.wav,1s_french/20215_sliced_122.wav,F10_O,F10_O,M01_O,FR,FR,FR,True,zerospeech
TU_TRIP379_0,TU68.wav,TU79.wav,TU33.wav,TU-participant4,TU-participant4,TU-participant2,TU,TU,TU,False,WorldVowels
ES_TRIP4250_1,ES46.wav,ES44.wav,ES139.wav,ES-participant2,ES-participant2,ES-participant4,ES,ES,ES,True,WorldVowels
triplet_FR1613,1s_french/4997_sliced_2816.wav,1s_french/4002_sliced_1671.wav,1s_french/7866_sliced_1412.wav,F03_O,F03_O,F01_O,FR,FR,FR,True,zerospeech
triplet_EN1035,1s_english/15769_sliced_1606.wav,1s_english/1758_sliced_1516.wav,1s_english/5256_sliced_864.wav,5189,5189,8193,EN,EN,EN,True,zerospeech
ES_TRIP36465_1,ES244.wav,ES258.wav,ES7.wav,ES-participant1,ES-participant1,ES-participant2,ES,ES,ES,True,WorldVowels
triplet_EN1119,1s_english/8677_sliced_3871.wav,1s_english/17503_sliced_1638.wav,1s_english/10423_sliced_786.wav,188,188,3347,EN,EN,EN,True,zerospeech
triplet_FR344,1s_french/11712_sliced_543.wav,1s_french/17293_sliced_542.wav,1s_french/16640_sliced_544.wav,M10_O,M10_O,M01_O,FR,FR,FR,False,zerospeech
FR_TRIP76069_0,FR3566.wav,FR3609.wav,FR4245.wav,FR-participant5,FR-participant5,FR-participant8,FR,FR,FR,False,WorldVowels
BR_TRIP48080_0,BR264.wav,BR329.wav,BR1029.wav,BR-participant4,BR-participant4,BR-participant5,BR,BR,BR,False,WorldVowels
triplet_EN2100,1s_english/11244_sliced_4266.wav,1s_english/20300_sliced_4230.wav,1s_english/3209_sliced_3975.wav,8824,8824,511,EN,EN,EN,False,zerospeech
triplet_FR1449,1s_french/13500_sliced_1338.wav,1s_french/18811_sliced_1058.wav,1s_french/16004_sliced_1339.wav,M08_N,M08_N,F02_N,FR,FR,FR,True,zerospeech
triplet_EN1585,1s_english/2688_sliced_1906.wav,1s_english/1226_sliced_1887.wav,1s_english/5269_sliced_1912.wav,8193,8193,5802,EN,EN,EN,True,zerospeech
